@id,@lat,@lon,name,place,destination,ele,direction_northeast,hiking,direction_south,direction_northwest,direction_southeast,hiking,ref,direction_north,source,horse,foot,bicycle
1389959326,45.9456258,10.8510602,,,,,,yes,,,,yes,,,,,,
1389959442,45.9503889,10.8606405,,,,,,yes,,,,yes,,,,,,
1397738176,46.1521915,10.8139977,,,,1847,,,,,,,,,,,,
1397738177,46.1197623,10.8069139,,,,,,,,,,,,,,,,
1397738178,46.1246746,10.8089361,,,,,,,,,,,,,,,,
1397738179,46.1271175,10.8093828,,,,,,,,,,,,,,,,
1397738182,46.1283337,10.8098435,,,,,,,,,,,,,,,,
1397738183,46.1297074,10.8098617,,,,,,,,,,,,,,,,
1397738184,46.1332129,10.8088252,,,,,,,,,,,,,,,,
1397738185,46.1351641,10.8093313,,,,,,,,,,,,,,,,
1397738187,46.1387322,10.8107265,,,,,,,,,,,,,,,,
1397738189,46.1417217,10.8128622,,,,,,,,,,,,,,,,
1397738297,46.1498996,10.8478588,,,341: Passo XII Apostoli (0.20); Busa di Sacco (1.10); Malga Movlina (2.45); 321: Bocchetta dei Due Denti (1.10); Rif. Val Ambiez-Agostini (2.30); Via Ferrata Castiglioni,,,yes,,,,yes,,,,,,
1397738305,46.1505276,10.8476660,,,341:Passo XII Apostoli (0.20) Busa di Sacco (1.10); Malga Movlina (2.45); 321:Bocchetta dei Due Denti (1.10); Rif. Val Ambiez-Agostini (2.30); Via ferrata Castiglioni,,,yes,,,,yes,,,,,,
1397738315,46.1515162,10.8477999,,,,,,,,,,,,,,,,
1411634823,46.3752436,10.6723023,,,,,,,,,,,,,,,,
1413099167,46.1490885,11.5139856,,,,,,yes,,,,yes,,,,,,
1413099184,46.1532549,11.5134485,,,,,,yes,,,,yes,,,,,,
1413099187,46.1532539,11.5125612,,,,,,yes,,,,yes,,,,,,
1413099524,46.1824783,11.4860007,,,,,,yes,,,,yes,,,,,,
1421187527,46.1325961,11.3264604,,,,,,yes,,,,yes,,,,,,
1421187528,46.1223027,11.3148532,,,,,,yes,,,,yes,,,,,,
1428415018,46.3384305,11.8004648,,,,,,,,,,,,,,,,
1428416156,46.3687874,11.8059968,,,,,,,,,,,,,,,,
1428416457,46.3778035,11.7939629,,,,,,,,,,,,,,,,
1428937097,46.3410860,11.7898590,,,,,,,,,,,,,,,,
1428937489,46.3422445,11.7710655,,,,,,,,,,,,,,,,
1428938587,46.3475004,11.7764078,Segnale sentiero,,,,,,,,,,,,,,,
1431217195,46.2304535,10.8901297,,,,,,yes,,,,yes,,,,,,
1432568184,46.4773078,11.2118957,,,,,,,,,,,,,,,,
1432766857,46.2382464,11.8918181,,,,,,,,,,,,,,,,
1432767160,46.2411541,11.8845357,,,,,,,,,,,,,,,,
1432952121,46.2426077,10.8960462,,,,,,yes,,,,yes,,,,,,
1432952285,46.2472225,10.8576401,,,,,,yes,,,,yes,,,,,,
1442631799,45.8961278,11.1195098,,,,,,yes,,,,yes,,,,,,
1442637641,45.8920536,11.1345133,,,,,,yes,,,,yes,,,,,,
1455819484,46.4096026,11.7500413,Forca del Pief,,,2184,,,,,,,,,,,,
1468627972,46.4691946,11.8665473,,,,,,,,,,,,,,,,
1471151139,46.4935588,11.7565255,,,,,,yes,,,,yes,,,,,,
1471151141,46.4939114,11.6850478,,,,,,yes,,,,yes,,,,,,
1475361643,46.2730918,11.0882985,,,,,,yes,,,,yes,,,,,,
1478179141,45.8229966,10.8777558,,,,,,,,,,,,,,,,yes
1486003810,45.8464301,10.7291724,,,,,,no,,,,no,,,,,,
1486004719,45.8578730,10.7270432,Malga Cita,,,747,,yes,,,,yes,,,,,,
1486116649,45.8425452,10.7347563,,,,,,yes,,,,yes,,,,,,
1487741216,46.2463179,11.0717344,,,,,,yes,,,,yes,,,,,,
1488968519,46.2402134,11.0621623,Cammino Jacopeo D'Anaunia,,,,,yes,,,,yes,,,,,,
1489113395,46.0806126,11.3970769,Trenca,,Malga Trenca 0:05|Rifugio Serot 0:20|Passo del Lago 1:50|Laghi delle Carezze 0:20|Sette Laghi 1:40|Lago di Erdemolo 2:40,1669,,yes,,,,yes,,,,,,
1489189266,46.0958562,11.3960262,Busa di Casa Pinello,,Rifugio Serot 0:45|Passo del Lago 1:10|Malga di Casa Pinello 0:10,1841,,yes,,,,yes,,,,,,
1489189280,46.0923511,11.3994528,Col del Sète,,Rifugio Serot 0:40|Passo del Lago 1:20|Col del Chelder 0:45|Monte Cola 1:00,1868,,yes,,,,yes,,,,,,
1489189288,46.0845942,11.4002977,Lago dele Carezze,,Rifugio Serot 0:40|Passo del Lago 1:50,1764,,yes,,,,yes,,,,,,
1489189355,46.0940533,11.3658973,Passo della Portela,,Malga Presa 1:00|Rifugio Serot 1:20|Le Pozze 1:30|Val Cava 0:50|Palù del Fersina 2:20|Forcella del Lago 1:00|Lago di Erdemolo 1:30|Palù del Fersina - Palai 2:45|Monte Gronlait 0:40|Monte Fravort 1.50|Ristorante Panarota 3:20,2152,,yes,,,,yes,,,,,,
1489189361,46.0737066,11.3878024,Rifugio Serot,,Punto tappa Agritur Rincher|Punto tappa Malga Cere,1572,,,,,,,,,,yes,,
1489189371,46.0996888,11.3812402,Sette Laghi,,Sette Laghi 0:10|Passo del Lago 0:40|Lago di Erdemolo 1:10|Colo 1:00|Malga Trenca 1:20|Rifugio Serot 1:40||Malga Prima Busa 0:30|Val Cavè|Torcegno,1969,,yes,,,,yes,,,,,,
1489189381,46.0716129,11.3759388,,,Punto tappa Agritur Rincher|Punto tappa Malga Cere|Rifugio Serot|La Bassa|Punto tappa Spagolle,,,yes,,,,yes,,,,yes,,
1489189386,46.0716197,11.3763335,,,Punto tappa Agritur Rincher,,,,,,,,,,,yes,,
1489189397,46.0716770,11.3769773,,,Agritur Rincher,,,,,,,,,,,,,yes
1489189402,46.0718137,11.3748398,,,,,,,,,,,,,,yes,,
1489189448,46.0732119,11.3740073,,,Punto tappa Agritur Rincher,,,,,,,,,,,,,yes
1489189459,46.0735533,11.3865391,,,Serot|Desene di Sopra 0:20|Malga Prese 0:30|Passo della Portela 1:45|Val Cava 2:30|Pozze 0:15|Cinquevalli 1:10,,,yes,,,,yes,,,,,,
1489189467,46.0739767,11.3902379,,,Passo del Lago 2:30|Vesene 0:30,,,yes,,,,yes,,,,,,
1489189494,46.0743377,11.3846761,Malga Fravort,,Lago delle Prese|Passo della Portela|Palù del Fersina|Rifugio Serot|Desene di Sopro!Malga Trenca,1580,,yes,,,,yes,,,,,,
1489189540,46.0748735,11.3781584,,,Passo della Portela|La Bassa|Rifugio Serot,,,yes,,,,yes,,,,,,
1489189550,46.0753534,11.3777246,,,Punto tappa Agritur Rincher|Punto tappa Spagolle|La Bassa,,,yes,,,,yes,,,,yes,,
1489189551,46.0771486,11.3733464,,,Punto tappa Agritur Rincher,,,,,,,,,,,yes,,
1489189552,46.0771615,11.3724702,,,Punto tappa Agritur Rincher|Punto tappa Spagolle|La Bassa,,,yes,,,,yes,,,,yes,,
1489189553,46.0772019,11.3729897,,,La Bassa 1:30|Ristorante Panarotta 2:00|Serot 0:20|Pozze 0:30|Desene di Sopra 0:40,,,yes,,,,yes,,,,,,
1489189562,46.0783312,11.3925497,,,Rifugio Serot|Punto tappa Agritur Rincher|Malga d'Ezze|Punto tappa Malga Cere,,,,,,,,,,,yes,yes,
1489189568,46.0822767,11.4009624,,,Punto tappa Agritur Rincher|Punto tappa Malga Cere,,,,,,,,,,,yes,,
1489189569,46.0822964,11.4009154,,,Malga Trenca 0:15|Rifugio Serot 0:30|Malga Colo 0:15,,,yes,,,,yes,,,,,,
1492363091,46.2659880,11.0852709,,,,,,yes,,,,yes,,,,,,
1497544429,46.2635022,11.0891377,Cammino Jacopeo D'Anaunia,,,,,yes,,,,yes,,,,,,
1498879276,45.9331168,10.8789398,,,,,,yes,,,,yes,,,,,,
1501945941,45.9435264,10.8801182,,,,,,yes,,,,yes,,,,,,
1501945945,45.9436385,10.8678234,,,,,,yes,,,,yes,,,,,,
1501945988,45.9443356,10.8807238,,,,,,yes,,,,yes,,,,,,
1501946019,45.9461690,10.8667883,,,,,,yes,,,,yes,,,,,,
1501946250,45.9488689,10.8851245,,,,,,yes,,,,yes,,,,,,
1501946508,45.9527541,10.8886436,,,,,,yes,,,,yes,,,,,,
1524975903,46.1416062,10.9654884,,,,,,yes,,,,yes,,,,,,
1525442512,46.1442889,10.9651813,,,,,,yes,,,,yes,,,,,,
1527057213,46.1834726,11.0280872,,,,,,yes,,,,yes,,,,,,
1527057216,46.1859888,11.0406079,,,,,,yes,,,,yes,,,,,,
1535734352,46.2650232,11.0867105,,,,,,,,,,,,,,,,
1538328528,45.8711910,11.0755388,,,,,,,,,,,,,,,,
1544690295,46.2519386,11.0806147,,,,,,yes,,,,yes,,,,,,
1544690311,46.2520361,11.0808321,,,,,,yes,,,,yes,,,,,,
1544690337,46.2520579,11.0813089,,,,,,yes,,,,yes,,,,,,
1558642140,46.2244536,11.1244567,,,Monte Cavallo,,,yes,,,,yes,,,,,,
1558645603,46.2279400,11.1235523,,,Monte Cavallo,,,yes,,,,yes,,,,,,
1558645609,46.2281320,11.1234184,,,Bait dei Aiseli|Malga Bodrina|Cima Roccapiana|Rifugio Malga Kraun|Roverè della Luna|Favogna|Bait dei Manzi|Strada delle Longhe|Ischia di Mezzocorona|Mezzocorona,,,yes,,,,yes,,,,,,
1558645630,46.2296503,11.1030263,Bait dei Manzi,,Bait dei Aiseli 1:30|Malga Bodrina 2:30|Cima Roccapiana 3:45|Strada delle Longhe|Ischia di Mezzocorona,858,,yes,,,,yes,,,,,,
1558645928,46.2308099,11.1266138,Plon,,Monte di Mezzocorona 0:15|Mezzocorona 1:30|Bait dei Aiselli 1:15|Malga Bodrina 2:15|Cima Roccapiana 3:30,1000,,yes,,,,yes,,,,,,
1558649391,46.2331927,11.1098587,,,Bait dei Aiseli 1:15|Malga Bodrina 2:15|Cima Roccapiana 3:30|Bait dei Manzi 0:10|Monte di Mezzocorona 0:50,,,yes,,,,yes,,,,,,
1558654762,46.2344907,11.1115297,,,Bait dei Aiseli|Monte,,,yes,,,,yes,,,,,,
1558666730,46.2379920,11.1219202,Baito Aiseli,,Malga Bodrina 1:00|Cima Roccapiana 2:10|Monte Cuc 3:30|Bait dei Manzi 1:10|Burrone Giovannelli|Monte di Mezzocorona 1:45|Monte di Mezzocorona 1:15|Mezzocorona 2:30,1416,,yes,,,,yes,,,,,,
1560830807,46.2725433,11.0913652,,,,,,yes,,,,yes,,,,,,
1560832798,46.2722786,11.0922128,,,,,,yes,,,,yes,,,,,,
1563104190,46.1683119,11.7846452,Capitello San Antonio,,,1513,,yes,,,,yes,,,,,,no
1583263155,45.9026469,10.9257781,,,,,,yes,,,,yes,,,,,,
1583263168,45.9113972,10.9345001,,,,,,yes,,,,yes,,,,,,
1601137416,45.8624621,10.8298262,,,,,,yes,,,,yes,,,,,,
1601137536,45.8711647,10.7819154,,,,,,yes,,,,yes,,,,,,
1601137544,45.8712813,10.7919614,,,,,,yes,,,,yes,,,,,,
1601137624,45.8755043,10.7972831,,,,,,yes,,,,yes,,,,,,
1601137753,45.8794929,10.7967695,,,,,,,,,,,,,,,,
1607457395,45.8510523,10.7677393,,,,,,,,,,,,,,,,yes
1609177663,46.4029046,11.6074204,,,,,,,,,,,,,,,,
1613533397,45.8587897,10.6900026,Bocca Casèt,,,1603,,yes,,,,yes,,,,,,
1613533404,45.8662603,10.7452384,,,,,,yes,,,,yes,,,,,,
1613533413,45.8709030,10.7186858,Bochet de la Spinera,,,1320,,yes,,,,yes,,,,,,
1613533445,45.8797045,10.6846310,,,,,,yes,,,,yes,,,,,,
1619187437,45.9647671,10.9088475,,,,,,yes,,,,yes,,,,,,no
1619187442,45.9652933,10.9088781,,,,,,yes,,,,yes,,,,,,
1619187609,45.9861974,10.9213822,,,,,,,,,,,,,,,,
1619187680,45.9930456,10.9209445,,,,,,yes,,,,yes,,,,,,
1619187752,45.9958504,10.9228788,,,,,,,,,,,,,,,,
1619187784,46.0019347,10.9347984,,,,,,,,,,,,,,,,
1619187913,46.0083244,10.9333862,,,,,,,,,,,,,,,,
1619187918,46.0090014,10.9419076,,,,,,,,,,,,,,,,
1619187922,46.0091663,10.9349088,,,,,,,,,,,,,,,,
1619187941,46.0093204,10.9343448,,,,,,,,,,,,,,,,
1619187962,46.0127195,10.9377927,,,,,,,,,,,,,,,,
1619187995,46.0140081,10.9475015,,,,,,,,,,,,,,,,
1619187997,46.0164288,10.9477764,,,,,,,,,,,,,,,,
1628722774,45.9212938,10.8309852,,,,,,,,,,,,,,,,
1628722779,45.9252842,10.8378884,,,,,,yes,,,,yes,,,,,,
1628722833,45.9270754,10.8327118,,,,,,yes,,,,yes,,,,,,
1628722869,45.9286973,10.8368570,,,,,,yes,,,,yes,,,,,,
1628722882,45.9293963,10.8235650,,,,,,yes,,,,yes,,,,,,
1628722969,45.9303139,10.8271235,,,,,,yes,,,,yes,,,,,,
1628723008,45.9347376,10.8324037,,,,,,yes,,,,yes,,,,,,
1628723017,45.9347512,10.8325575,,,,,,yes,,,,yes,,,,,,
1628723086,45.9360348,10.8376996,,,,,,yes,,,,yes,,,,,,
1631831500,45.8700966,10.8782730,,,,,,,,,,,,,,,,
1631831501,45.8735912,10.8674289,,,,,,,,,,,,,,,,
1631831503,45.8758916,10.8895474,,,,,,yes,,,,yes,,,,,,
1631831504,45.8771518,10.8645174,,,,,,,,,,,,,,,,
1631831505,45.8778102,10.8577050,,,,,,,,,,,,,,,,
1631831507,45.8787264,10.8571662,,,,,,,,,,,,,,,,
1631831508,45.8787963,10.8563875,,,,,,,,,,,,,,,,
1631831509,45.8788283,10.8562794,,,,,,,,,,,,,,,,
1631831522,45.8820483,10.8463903,,,,,,yes,,,,yes,,,,,,
1631831523,45.8878028,10.8535007,,,,,,,,,,,,,,,,
1631831524,45.8886887,10.8538476,,,,,,,,,,,,,,,,
1631831526,45.8929285,10.8872053,,,,,,,,,,,,,,,,
1631831530,45.8940363,10.8870049,,,,,,,,,,,,,,,,
1631831531,45.8946155,10.8518926,,,,,,,,,,,,,,,,
1631831540,45.8983276,10.8531898,,,,,,,,,,,,,,,,
1631831547,45.8991167,10.8518529,,,,,,,,,,,,,,,,
1631831561,45.9043850,10.8434690,,,,,,,,,,,,,,,,
1632690315,45.9653525,10.8115515,,,,,,yes,,,,yes,,,,,,
1635683662,45.9188324,10.8552540,,,,,,,,,,,,,,,,
1635683667,45.9204477,10.8577818,,,,,,,,,,,,,,,,
1635683670,45.9205576,10.8573445,,,,,,,,,,,,,,,,
1635683682,45.9216613,10.8738258,,,,,,,,,,,,,,,,
1635683686,45.9237766,10.8716564,,,,,,yes,,,,yes,,,,,,
1635683688,45.9239359,10.8715799,,,,,,,,,,,,,,,,
1635683742,45.9283446,10.8654563,,,,,,,,,,,,,,,,
1635683803,45.9329181,10.8707151,,,,,,,,,,,,,,,,
1635683807,45.9342774,10.8763583,,,,,,yes,,,,yes,,,,,,
1635683815,45.9344149,10.8765850,,,,,,yes,,,,yes,,,,,,
1635683831,45.9351308,10.8777459,,,,,,yes,,,,yes,,,,,,
1635683916,45.9381171,10.8836045,,,,,,yes,,,,yes,,,,,,
1649567551,46.0207638,11.0410030,,,,,,yes,,,,yes,,,,,,
1649567553,46.0208827,11.0419020,,,,,,yes,,,,yes,,,,,,
1654265144,46.2399855,11.0628696,Cammino Jacopeo D'Anaunia,,,,,yes,,,,yes,,,,,,
1670964070,45.8344032,10.9405673,,,,,,,,,,,,,,,,yes
1670994281,45.8505594,10.9334870,,,,,,,,,,,,,,,,
1680289433,45.8691759,10.8868065,,,,,,,,,,,,,,,,no
1680289464,45.8703028,10.8789745,,,,,,yes,,,,yes,,,,,,
1689075471,46.1008416,11.0826677,,,,,,yes,,,,yes,,,,,,
1689075691,46.1036619,11.0784508,,,,,,yes,,,,yes,,,,,,
1690521158,45.8339767,10.7902335,,,,,,yes,,,,yes,,,,,,
1690521159,45.8340666,10.7903223,,,,,,,,,,,,,,,,no
1690521184,45.8382420,10.7825204,,,,,,yes,,,,yes,,,,,,
1690521265,45.8398574,10.7935331,,,,,,yes,,,,yes,,,,,,
1690521297,45.8421462,10.7787990,,,,,,yes,,,,yes,,,,,,
1690521649,45.8494753,10.7975635,,,,,,,,,,,,,,,,
1690521732,45.8528752,10.7966694,,,,,,yes,,,,yes,,,,,,
1690521836,45.8552756,10.8006927,,,,,,yes,,,,yes,,,,,,
1701471013,45.8945913,10.7798739,,,,,,yes,,,,yes,,,,,,
1701471229,45.8956855,10.7794791,,,,,,yes,,,,yes,,,,,,
1701471254,45.8958070,10.7814979,Malga Dromaé,,,1522,,yes,,,,yes,,,,,,
1704963792,45.8829532,10.8291620,,,,,,yes,,,,yes,,,,,,
1704963898,45.8836949,10.8298461,,,,,,yes,,,,yes,,,,,,
1707502320,45.8354952,10.7559152,,,,,,yes,,,,yes,,,,,,
1707502339,45.8364769,10.7529318,,,,,,yes,,,,yes,,,,,,
1707502354,45.8366022,10.7551502,,,,,,yes,,,,yes,,,,,,
1707502375,45.8372661,10.7597214,,,,,,yes,,,,yes,,,,,,
1707502417,45.8375044,10.7600240,,,,,,,,,,,,,,,,
1707502637,45.8464835,10.7678842,,,,,,yes,,,,yes,,,,,,
1707502652,45.8482160,10.6840180,,,,,,yes,,,,yes,,,,,,
1707502663,45.8562503,10.6882339,Bochèt de Casèt,,,1645,,yes,,,,yes,,,,,,
1707502738,45.8614804,10.7043085,,,,,,yes,,,,yes,,,,,,
1707502785,45.8618826,10.7104491,,,,,,yes,,,,yes,,,,,,
1707502858,45.8639273,10.8133303,,,,,,yes,,,,yes,,,,,,
1707502970,45.8650002,10.7888627,,,,,,yes,,,,yes,,,,,,
1707503043,45.8668090,10.7873677,,,,,,,,,,,,,,,,
1707503198,45.8702607,10.7159675,,,,,,,,,,,,,,,,
1707503236,45.8709498,10.7735113,,,,,,,,,,,,,,,,
1707503297,45.8731309,10.7299878,,,,,,yes,,,,yes,,,,,,
1707503614,45.8798038,10.7389482,Roccolo,,,750,,yes,,,,yes,,,,,,
1707503642,45.8812312,10.7345943,Mountain & Garda Bike,,,,,,,,,,,,,,,
1708665277,45.9347883,10.9062406,,,,,,yes,,,,yes,,,,,,
1711813698,46.2011676,11.3789756,Malga Buse del Sasso,,Passo Mirafiore 0:40|Malga Vasoni Alta 0:50|Ponte dei Vasoni 2:00|Baracca di Val Mattio 1:45|Rifugio Sprugio- Giovanni Tonini 2:40,1906,,yes,,,,yes,,,,,,
1711813704,46.2019810,11.3796566,,,Sela|Pradi dale Fior,,,yes,,,,yes,,,,,,yes
1711814660,46.2084184,11.3751690,,,Malga Coston|Conston - Sela|Malga  Sass|Pradi dale Fior,,,yes,,,,yes,,,,,,
1711815507,46.2127773,11.3761699,,,Malga Sass,,,yes,,,,yes,,,,,,
1711815532,46.2128080,11.3764074,,,Pradi dale Fior,,,yes,,,,yes,,,,,,
1711815778,46.2160664,11.3736767,,,Malga Coston,,,yes,,,,yes,,,,,,
1725755178,45.9108837,10.8518623,,,,,,yes,,,,yes,,,,,,
1725755189,45.9356132,10.9108639,,,,,,yes,,,,yes,,,,,,
1725755198,45.9364217,10.9101928,,,,,,yes,,,,yes,,,,,,
1726617829,45.8847994,10.7310621,,,,,,,,,,,,,,,,
1726617849,45.8860814,10.7310082,Mountain & Garda Bike,,,,,,,,,,,,,,,
1726617852,45.8865442,10.7312167,,,,,,yes,,,,yes,,,,,,
1734631836,46.2044391,11.3384580,Loca,,Cimatti|Malga Vernera|Sveseri,,,yes,,,,yes,,,,,,
1734631886,46.2202645,11.3400057,,,Malga Vernera Bassa 0:45|Malga Vasoni Alta 2:15|Rifugio Sprugio - G. Tonini 4:14|Montesover 0:50|Piscine,,,yes,,,,yes,,,,,,
1734644919,46.2071295,11.3447532,,,Slosseri 1:30,,,yes,,,,yes,,,,,,
1734644964,46.2079299,11.3452607,,,Malga Vernera Bassa|Malga Vasoni Alta 1:00,,,yes,,,,yes,,,,,,
1734668596,46.1912138,11.3663508,,,Malga Casarine 1:00|Monte Croce 2:30,,,yes,,,,yes,,,,,,
1734668611,46.1912158,11.3665485,,,Baracca di Val Mattio 1:20|Rifugio Sprugio - G. Tonini 2:10|Passo Mirafiori 0:20|Malga Buse del Sasso 0:40|Ponte dei Vasoni 1:10|Brusago|Malga Vernera Bassa 1:15| Pian delle Formiche 1:45|Montesover 2:30,1973,,yes,,,,yes,,,,,,
1734668667,46.1920136,11.3655197,,,Passo Mirafiori|Malga Buse del Sasso|Malga Vernera Basso|Pian delle Formighe|Montesover|Baracca di Val Mattio|Rifugio Sprugio Giovanni Tonini|Ponte dei vasonni|Brusago,,,yes,,,,yes,,,,,,
1734668696,46.2049854,11.3523142,,,Malga Vasoni Alta 1:00|Malga Casarine 2:00| Monte Croce 3:30|Malga Vernera Bassa 0:30,,,yes,,,,yes,,,,,,
1734668709,46.2050676,11.3524385,,,Cimatti 0:15|Monte Cogne 0:45,,,yes,,,,yes,,,,,,
1734673706,46.1875398,11.3621690,,,Malga Vasoni Alta|Passo Mirafiori|Malga Buse del Sasso|Ponte dei Vasoni|Brusasco|Malga Vasoni Bassa 0:05|Malga Fregasoga|Passo Scaleri,,,yes,,,,yes,,,,,,
1734673710,46.1876883,11.3618066,,,Malga Vasoni Alta|Passo Mirafiori|Malga Buse del Sasso|Ponte dei Vasoni|Brusasco,,,yes,,,,yes,,,,,,
1737618077,45.8367001,10.8149206,,,,,,yes,,,,yes,,,,,,
1737618137,45.8500810,10.8234259,,,,,,yes,,,,yes,,,,,,
1741873531,45.9276358,10.8825575,,,,,,,,,,,,,,,,
1741873536,45.9284296,10.8845423,,,,,,,,,,,,,,,,
1741873555,45.9306306,10.8803704,,,,,,,,,,,,,,,,
1741873564,45.9323104,10.8794952,,,,,,,,,,,,,,,,
1741873574,45.9341765,10.8794926,,,,,,,,,,,,,,,,
1741873580,45.9409214,10.8895155,,,,,,,,,,,,,,,,
1741873586,45.9415222,10.8902118,,,,,,,,,,,,,,,,
1741873588,45.9432243,10.8885228,,,,,,,,,,,,,,,,
1741873590,45.9471806,10.8925047,,,,,,,,,,,,,,,,
1744312935,46.0420789,11.2706612,,,,,,yes,,,,yes,,,,,,
1760214953,45.8578754,10.9804900,,,,,,yes,,,,yes,,,,,,
1761789738,46.4322606,11.1756010,,,,,,yes,,,,yes,,,,,,
1761789739,46.4414562,11.1909945,,,,,,yes,,,,yes,,,,,,
1761789740,46.4417331,11.1770377,,,,,,yes,,,,yes,,,,,,
1761789753,46.4479240,11.2125587,,,,,,yes,,,,yes,,,,,,
1763371258,46.0911954,11.1631680,,,,,,yes,,,,yes,,,,,,
1763371275,46.0921492,11.1606006,,,,,,yes,,,,yes,,,,,,
1763371323,46.0940941,11.1461930,,,,,,yes,,,,yes,,,,,,
1763371344,46.0950622,11.1542546,,,,,,yes,,,,yes,,,,,,
1766653361,45.9493951,11.2466257,,,,,,yes,,,,yes,,,,,,
1766653683,46.0800447,11.3673403,,,,,,yes,,,,yes,,,,,,
1766675491,46.0296483,11.2551627,,,,,,yes,,,,yes,,,,,,
1766675492,46.0323818,11.2636390,,,,,,yes,,,,yes,,,,,,
1767600983,46.0432800,10.6785442,,,,,,yes,,,,yes,,,,,,
1767616754,46.0424562,10.6827439,,,,,,yes,,,,yes,,,,,,
1767830588,45.9616671,10.8149255,,,,,,yes,,,,yes,,,,,,
1770703081,46.1236348,11.5112687,,,,,,yes,,,,yes,,,,,,
1774194392,45.8491410,11.2227412,Monte Maggio,,Bivio sent. 521A 1:10;Val del Laghetto;Contrà Molini 3:30|Borcoletta;Passo Borcola|Passo Coe 1:00;ex Forte Cherle 3:00;Carbonare 4:10,1856,,yes,,,,yes,,,,,,
1774194397,45.8495124,11.2225080,,,Monte Maggio;Borcoletta;Passo Borcola|Cengio Rosso;Passo Coe;Vetriolo,,,yes,,,,yes,,,,,,
1774194399,45.8504437,11.2214839,,,Passo Coe 1:00;27-Giro Monte Maggio,,,yes,,,,yes,,,,,,
1774194405,45.8528005,11.2203834,,,Monte Maggio;Borcoletta;Passo Borcola|Passo Coe;27-Giro Monte Maggio,,,yes,,,,yes,,,,,,
1774194406,45.8528540,11.2201436,,,Cengio Rosso;Passo Coe;Vetriolo|Cima Monte Maggio 0:15;27-Giro Monte Maggio,,,yes,,,,yes,,,,,,
1774194449,45.8648234,11.2211762,,,,,,yes,,,,yes,,,,,,
1774194471,45.8708419,11.2177931,,,,,,yes,,,,yes,,,,,,
1775862308,45.9559890,11.0598720,,,,,,,,,,,,,,,,
1780327670,45.9708103,10.9387527,,,,,,yes,,,,yes,,,,,,
1780327752,45.9716350,10.9351496,,,,,,yes,,,,yes,,,,,,
1781834707,45.9035169,10.8372547,,,,,,,,,,,,,,,,
1781834708,45.9040556,10.8354161,,,,,,,,,,,,,,,,
1781834709,45.9058879,10.8355078,,,,,,,,,,,,,,,,
1781834710,45.9085818,10.8332985,,,,,,,,,,,,,,,,
1781834711,45.9089613,10.8349852,,,,,,,,,,,,,,,,
1781834712,45.9094733,10.8319938,,,,,,,,,,,,,,,,
1781834713,45.9106639,10.8311535,,,,,,,,,,,,,,,,
1781834714,45.9167148,10.8259327,,,,,,,,,,,,,,,,
1781834715,45.9172485,10.8255582,,,,,,,,,,,,,,,,
1781834716,45.9184703,10.8303330,,,,,,,,,,,,,,,,
1781834717,45.9189596,10.8276001,,,,,,,,,,,,,,,,
1781834727,45.9212723,10.8418951,,,,,,yes,,,,yes,,,,,,
1781834728,45.9213066,10.8417550,,,,,,yes,,,,yes,,,,,,
1781834729,45.9216081,10.8287304,,,,,,,,,,,,,,,,
1781834731,45.9242846,10.8439750,,,,,,yes,,,,yes,,,,,,
1781834735,45.9281600,10.8436770,,,,,,yes,,,,yes,,,,,,
1781834753,45.9351734,10.8482823,,,,,,yes,,,,yes,,,,,,
1781834759,45.9360116,10.8474922,,,,,,yes,,,,yes,,,,,,
1782752181,45.8715328,10.8248932,Foletti - Biacesa,,,895,,yes,,,,yes,,,,,,
1782752186,45.8654339,10.8306903,Susatti - Riva,,,618,,yes,,,,yes,,,,,,
1782752311,45.8665191,10.8066714,,,,,,yes,,,,yes,,,,,,
1782752314,45.8666123,10.8095870,,,,,,yes,,,,yes,,,,,,
1782752336,45.8669944,10.8113374,,,,,,yes,,,,yes,,,,,,
1782752429,45.8677045,10.8120121,,,,,,yes,,,,yes,,,,,,
1782752470,45.8679336,10.8125378,,,,,,yes,,,,yes,,,,,,
1782752639,45.8695529,10.8285197,,,,,,yes,,,,yes,,,,,,
1782752703,45.8707625,10.8191865,,,,,,yes,,,,yes,,,,,,
1782752781,45.8723859,10.8177769,,,,,,yes,,,,yes,,,,,,
1792033392,45.8544666,10.7156267,,,,,,yes,,,,yes,,,,,,
1792033535,45.8595845,10.7080631,,,,,,yes,,,,yes,,,,,,
1792033599,45.8605037,10.7014218,,,,,,yes,,,,yes,,,,,,
1792033602,45.8639932,10.7681347,,,,,,yes,,,,yes,,,,,,
1792033606,45.8652278,10.7890405,,,,,,yes,,,,yes,,,,,,
1792033616,45.8661030,10.7888587,,,,,,yes,,,,yes,,,,,,
1792033617,45.8661167,10.7698621,,,,,,yes,,,,yes,,,,,,
1792033618,45.8672189,10.7664475,,,,,,yes,,,,yes,,,,,,
1792033620,45.8689592,10.7641890,,,,,,yes,,,,yes,,,,,,
1792033623,45.8711276,10.7634572,,,,,,yes,,,,yes,,,,,,
1792033626,45.8725939,10.7624295,Mountain & Garda Bike,,,,,,,,,,,,,,,
1796995342,46.4186075,11.6620058,Pontac,,,1480,,,,,,,,,,,,
1796995366,46.4194292,11.6688109,Pont de Val,,,1400,,,,,,,,,,,,
